text,star,app_id,reviewDate,model_score,grammr_score
"I can't install the game, it won't let me.",1,com.halfbrick.fruitninjafree,18/03/21,24.469187,95.10616264343261
always liked this game,4,com.halfbrick.fruitninjafree,18/03/21,246.18246,50.76350708007813
It is a really good game a bit better than the old one,5,com.halfbrick.fruitninjafree,17/03/21,36.233486,92.75330276489258
So cool am game,5,com.halfbrick.fruitninjafree,17/03/21,27379.33,0.0
Very addictive and super fun,5,com.halfbrick.fruitninjafree,17/03/21,193.50026,61.299948120117186
Very nice game I'm like to this game thank you realize this game I'm not like game but now this the first time l like this game my name is akib l thank for you please send me the all game,5,com.halfbrick.fruitninjafree,17/03/21,134.22635,73.15473022460938
.         !,1,com.badoo.mobile,18/03/21,16.030611,96.7938777923584
Good,4,com.badoo.mobile,18/03/21,,0.0
Fake app it has blocked my account three different times when it doesn't go against the regulations i am very pissed about it i have contacted you guys with an email and you don't seem to get back to me so I'm uninstalling it you guys are fake,1,com.badoo.mobile,18/03/21,47.42044,90.51591186523437
Great app,5,com.badoo.mobile,18/03/21,15458.202,0.0
"Seriously, what's the point in putting filters on when they get taken off after about 2 swipes!!!",2,com.badoo.mobile,18/03/21,93.228035,81.3543930053711
Simply give user yellow card warning or account being blocked without any justification! Any false report will simply lead to other peoples account closed what the hell app is this!!,1,com.badoo.mobile,18/03/21,302.44885,39.5102294921875
Bad app,1,com.badoo.mobile,18/03/21,21178.04,0.0
"So far better and a good app, need to add video group messaging and share any important news with us.",5,com.badoo.mobile,18/03/21,232.70718,53.458563232421874
So so app only.,3,com.badoo.mobile,18/03/21,511.35953,0.0
Cool and nice i actually met my wife there,5,com.badoo.mobile,18/03/21,218.9685,56.206298828125
"Hello. As a girl and a valid user of this platform, I am unhappy with your customer support deciding to PERMA ban my account based on one small community guideline breach, that was NOT expected, at all. See, since you advertise Instagram links on your platform, it came to my mind that I could just POST a small Twitch link in my bio. However, you guys said that that is such a HUGE community guideline BREACH that you just can't unban my account, and your front support desk THREATENED ME that if I even make another account with another PHONE NUMBER I will get banned again. Does this sound valid to you? I've used thousands of apps, and none of them had such harsh penalties for one small guideline breach, rather they would just inform you that you can't post links there. First, you did not make it clear at all, and second you're perma banning people just because of their lack of knowledge. I just want to say that any normal user like me would never bother reading guidelines, to say the least, and second, if you've just informed me that I've breached the ToS, I would never do it again. That's how Instagram works. They warn their users, because they CARE about their user's lives. You clearly DO NOT CARE because all you're in for is the money and treating people like TRASH. Now, since I am a Business woman myself, I will suggest your management team investigates this, since I believe this mistake was probably your POOR support desk's work, but if noone sends this matter to your management, I would be happy to find it myself, and have a little talk. :) Thanks!",1,com.badoo.mobile,18/03/21,41.820984,91.63580322265625
None yet,5,com.badoo.mobile,18/03/21,4154.5947,0.0
Im 74 dont give out. Card. For prove of age,2,com.badoo.mobile,18/03/21,2565.23,0.0
"Always smiling and laughing, fannies and jokes",5,com.badoo.mobile,18/03/21,221.46567,55.70686645507812
Payment for credit is better with airtime,3,com.badoo.mobile,18/03/21,505.15048,0.0
"You really shouldn't let MEN pose as women, I'm tired of searching through the swipe options and seeing dudes with full on beards, idc if that's what they identify as, I shouldn't have to see it if I don't want to.",1,com.badoo.mobile,18/03/21,48.104736,90.379052734375
I like this app but I don't agree with having to pay for people that like you and there ghosted out.,3,com.badoo.mobile,18/03/21,59.037323,88.19253540039062
Good so far hoping it gets better soon,5,com.badoo.mobile,18/03/21,98.9866,80.20267944335937
good,4,com.badoo.mobile,18/03/21,,0.0
"if you pay for a one day pass they will charge you everyday without your consent, be very carefull with their services",1,com.badoo.mobile,18/03/21,63.52633,87.29473419189453
I love this app if you're popular basically everything is free,5,com.badoo.mobile,18/03/21,244.32712,51.13457641601562
"Why has my account been blocked, yet am over 18,so far am not practising any commercial activities you guys are unfair",1,com.badoo.mobile,18/03/21,238.76837,52.24632568359375
"My account has been blocked. I dont know why I was just trying to get friends, hoping to get my account back. I taxted you in email",5,com.badoo.mobile,18/03/21,45.882263,90.82354736328125
Well,5,com.badoo.mobile,18/03/21,,0.0
excellent,5,com.badoo.mobile,18/03/21,32352.238,0.0
"They will steal 65$ dollars from you too.. Not a free app. Mantly troll girls also, soliciting webcam & more.. junk",1,com.badoo.mobile,18/03/21,710.884,0.0
Good,5,com.badoo.mobile,18/03/21,,0.0
Guys are upgraded my app yesterday for one day and I cancelled but you keep getting my money why please stop cashing my money,1,com.badoo.mobile,18/03/21,193.2771,61.344580078125
4 Year are Goo,3,com.badoo.mobile,18/03/21,85163.02,0.0
It's good,5,com.badoo.mobile,18/03/21,54.89015,89.02197036743165
Nice,5,com.badoo.mobile,18/03/21,,0.0
".   ,         .",1,com.badoo.mobile,18/03/21,22.348738,95.53025245666504
 ,5,com.badoo.mobile,18/03/21,,0.0
Cool,3,com.badoo.mobile,18/03/21,,0.0
 ,5,com.badoo.mobile,18/03/21,,0.0
perfect,5,com.badoo.mobile,18/03/21,,0.0
"Just when I was getting to meet people and make friends then wow I account was blocked for violating rules ,which I know very well that I did not do not pleased with this please fix it",1,com.badoo.mobile,18/03/21,113.441956,77.31160888671876
Excellent,4,com.badoo.mobile,18/03/21,,0.0
Some things are expensive but good app,4,com.badoo.mobile,18/03/21,676.1366,0.0
Error.. network unavailablr,1,com.badoo.mobile,18/03/21,1470.1973,0.0
It's brilliant i wonder if you could my account a few years ago i payed 59 99 yet for some reason you i do not have everything i thought it was for life so sorry for asking this thank you.,5,com.badoo.mobile,18/03/21,104.495766,79.10084686279298
"I have been restricted from logging into my account, why?",3,com.badoo.mobile,18/03/21,61.59171,87.68165817260743
This app is a very good app all you need to do is to follow the rules and enjoy the app,5,com.badoo.mobile,18/03/21,24.169926,95.16601486206055
"Extreme shortage of quality women. Like extremely endangered species shortage. Filter system is lame. Can't choose ethnicity or if they have kids or not, so all I'm seeing are single moms who don't speak English. For some reason, it also resets after a couple of swipes. Very frustrating and a WASTE OF MONEY.",1,com.badoo.mobile,18/03/21,93.905304,81.21893920898438
"95%fake profiles, no1 will talk to you 2-16-20 After you pay to activate premium they still want you to pay more for credits,. So basically they lie for what activating premium does.! 7-3-19 4-18-19 still no email response! Says the persons location is semi close to you then when you start chatting after liking eachother there real location shows up, thousands of miles away.! Great scam guys.11-19-19 Even if you block someone it still notifies you when they come online smh",1,com.badoo.mobile,18/03/21,155.5192,68.89616088867187
Can't cancel my subscription,1,com.badoo.mobile,18/03/21,155.85103,68.82979431152344
"Super chafa, no hay nadaaaa bueno",1,com.badoo.mobile,18/03/21,662.8316,0.0
As not on to much haven't had to much luck in same interests or compatibility or vibes.,4,com.badoo.mobile,18/03/21,396.16473,20.76705322265625
"Would stay aways from this app , distance is a lie and a load off Philippines people trying to get money out off you lol Dodgy app",1,com.badoo.mobile,18/03/21,474.65268,5.069464111328125
Good dating site,5,com.badoo.mobile,18/03/21,1872.3477,0.0
I loved,5,com.badoo.mobile,18/03/21,9742.989,0.0
Hey why can't i connect to the app after updating it. Before it worked just fine now its always offline.,1,com.badoo.mobile,18/03/21,94.378,81.12440032958985
I'm an attractive guy but never got a message. It's all prostitute's,1,com.badoo.mobile,18/03/21,123.76713,75.24657440185547
Lovely it's worth the download I've met many wonderful people from different parts of the globe and I'm looking to meet alot more,5,com.badoo.mobile,17/03/21,52.42792,89.5144157409668
Correct app,5,com.badoo.mobile,17/03/21,11399.837,0.0
"Wasting time , hundred choice no one contact no one sending message",2,com.badoo.mobile,17/03/21,2060.4902,0.0
Easy to connect with people,4,com.badoo.mobile,17/03/21,67.33724,86.53255157470703
Thanks a lot,5,com.badoo.mobile,17/03/21,10.29327,97.9413459777832
Nice,5,com.badoo.mobile,17/03/21,,0.0
Great,5,com.badoo.mobile,17/03/21,,0.0
Lovely,5,jp.konami.pesam,18/03/21,618.80646,0.0
"i have been using this app since 4 years, its good, but i dont like the new latest update version and its policies, because we cannot see notification about seen messages, and the likes in search area are limited now, before its limit upto 600 or more then it, but now just after 20 or 30 likes they request to charge, you should change this policey for to make a lot users, because in poor countries people cannot pay a lot money for it, so, they can enjoy as your free offers, kindly change it,",1,com.badoo.mobile,17/03/21,127.50706,74.49858856201172
Good,5,com.badoo.mobile,17/03/21,,0.0
Nunca he pagado y se ha conseguido,5,com.badoo.mobile,17/03/21,289.50522,42.09895629882813
Good app,5,com.badoo.mobile,17/03/21,21316.436,0.0
 ,5,com.badoo.mobile,17/03/21,,0.0
Ads Ads Ads,2,com.badoo.mobile,17/03/21,1017.5919,0.0
Badoo is wonderful. Thank you very much,5,com.badoo.mobile,17/03/21,57.815323,88.43693542480469
"Good app, I like it",5,com.badoo.mobile,17/03/21,82.128426,83.57431488037109
I got everything I want here,5,com.badoo.mobile,17/03/21,108.8139,78.23721923828126
Wonderfull,5,com.badoo.mobile,17/03/21,9712.765,0.0
Not too Bad,5,com.badoo.mobile,17/03/21,3037.5786,0.0
No room on phone to add apps! Unable to check your matches!,1,com.badoo.mobile,17/03/21,366.83563,26.632873535156254
Not cool. What a trap. I get that you need to make money on it. But seriously.,1,com.badoo.mobile,17/03/21,38.87132,92.22573623657226
Good,5,com.badoo.mobile,17/03/21,,0.0
If i could five this app -1 i would.. very bad at rewards and if you pay they trick you into spending more money.. sat next to a fellow badoo user and both liked each other... it wont match like they suggested.. uninstall...,1,com.badoo.mobile,17/03/21,257.0674,48.58651733398438
Brilliant app,5,com.badoo.mobile,17/03/21,154.31776,69.13644714355469
"I've had this app for as long as I can remember; this time I get on it or just check out my stuff and I get a blocked account or something else has happened, just help me out will you",1,com.badoo.mobile,17/03/21,41.659447,91.66811065673828
Very good true to their word. Great experience,5,com.badoo.mobile,17/03/21,141.92062,71.61587524414062
I like it very much... very good app,5,com.badoo.mobile,17/03/21,107.52208,78.49558410644532
Good,5,com.badoo.mobile,17/03/21,,0.0
"Honestly. Just a terrible dating app. No way to shut down profile when done with it, unless you pay.....So basically all profiles are old or fake or nasty. What a scam for data",1,com.badoo.mobile,17/03/21,141.2713,71.74573974609375
"What have you done to the game before I loved it and today when I was going so see the brand new update it took 2 hours to download plus I did have 78% available storage and then when it all ""downloaded"" I agent to install it and I got a notification from Google play store clear up space can't install app I checked my storage 96% storage and I can't get rid of it I don't know where it is so I guess you deserve a one star for what you did to the game and there goes my account.",1,com.activision.callofduty.shooter,18/03/21,57.18981,88.56203765869141
Yfu,5,com.activision.callofduty.shooter,18/03/21,87767.9,0.0
Text my girlfriend a really fun game that you can enjoy for a long time on,5,com.activision.callofduty.shooter,18/03/21,74.00735,85.19853057861329
Overall a good game there's just two small problems 1. It takes up way to much storage 2. I don't like how you have to buy most of the things,4,com.activision.callofduty.shooter,18/03/21,46.44627,90.71074600219727
This is a fun game that you can invest a lot of time into without getting bored,5,com.activision.callofduty.shooter,18/03/21,15.101501,96.97969970703126
very good game no glitches no lags .also support low end phones,5,com.activision.callofduty.shooter,18/03/21,444.3438,11.13123779296875
Coming lots of update But nothing comes new Bad experience,1,com.activision.callofduty.shooter,18/03/21,2142.54,0.0
My opinion this game is the best,5,com.activision.callofduty.shooter,18/03/21,57.22189,88.55562210083008
Its taking so long to download its been 1hr and its on 34%,1,com.activision.callofduty.shooter,18/03/21,312.29895,37.540209960937496
"While some mobile gamers may think this game might be too mature for younger kids to play, I think I can handle the violence elements thanks to my best friend's advice.",5,com.activision.callofduty.shooter,18/03/21,45.864426,90.82711486816406
It takes way to long to dowalond,4,com.activision.callofduty.shooter,18/03/21,891.0426,0.0
"You really need to fix your game because it's full of Glitches and Aimbot, like i used to enjoy the game but it's impossible to play matches when people have to cheat to win so until you fix the problems I'm done.",2,com.activision.callofduty.shooter,18/03/21,50.201023,89.95979537963868
I like it very much you should make a game in multiplayer so you can drive cars,5,com.activision.callofduty.shooter,18/03/21,71.641335,85.67173309326172
Goood games,5,com.activision.callofduty.shooter,18/03/21,30962.389,0.0
Nice,5,com.activision.callofduty.shooter,18/03/21,,0.0
this game is amazing and alot of fun but the bad thing is that WHERE IS THE LOGIC ON AN AXE SWINGING FASTER AND A KNIFE!,3,com.activision.callofduty.shooter,18/03/21,61.44445,87.71110992431642
Pehle game banana seekh lo game me itni problem h abhi abhi bilkul uninstall karke aa raha hun apna review change karne aya hun kyon banaya jab banana nahi ata h aur launch Watson karne ja raho pehle ise to fix karlo koi bhi install mat karna wahiyat game h bilkul,1,com.activision.callofduty.shooter,18/03/21,427.12326,14.575347900390623
Nice game,5,com.activision.callofduty.shooter,18/03/21,2355.0483,0.0
